"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"592a6246e1b21500015924ec","125","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","html-slider-response","7","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide338.png"
"592a6246e1b21500015924ec","125","html-slider-response","8","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide75.png"
"592a6246e1b21500015924ec","125","html-slider-response","9","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide74.png"
"592a6246e1b21500015924ec","125","html-slider-response","10","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide488.png"
"592a6246e1b21500015924ec","125","html-slider-response","11","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide200.png"
"592a6246e1b21500015924ec","125","html-slider-response","12","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide437.png"
"592a6246e1b21500015924ec","125","html-slider-response","13","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide195.png"
"592a6246e1b21500015924ec","125","html-slider-response","14","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide440.png"
"592a6246e1b21500015924ec","125","html-slider-response","15","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide453.png"
"592a6246e1b21500015924ec","125","html-slider-response","16","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide138.png"
"592a6246e1b21500015924ec","125","html-slider-response","17","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide456.png"
"592a6246e1b21500015924ec","125","html-slider-response","18","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide340.png"
"592a6246e1b21500015924ec","125","html-slider-response","19","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide166.png"
"592a6246e1b21500015924ec","125","html-slider-response","20","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide366.png"
"592a6246e1b21500015924ec","125","html-slider-response","21","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide97.png"
"592a6246e1b21500015924ec","125","html-slider-response","22","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide362.png"
"592a6246e1b21500015924ec","125","html-slider-response","23","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide454.png"
"592a6246e1b21500015924ec","125","html-slider-response","24","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide457.png"
"592a6246e1b21500015924ec","125","html-slider-response","25","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide35.png"
"592a6246e1b21500015924ec","125","html-slider-response","26","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide403.png"
"592a6246e1b21500015924ec","125","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","survey-html-form","28","democrat","","","4","6","5","3","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","survey-html-form","30","democrat","","","","","","","male","26","yes","college_degree","employed","","","","","","","","","","","","","",""
"592a6246e1b21500015924ec","125","survey-html-form","31","democrat","","","","","","","","","","","","","","3","7","1","6","","","","","","","",""
"592a6246e1b21500015924ec","125","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","16","daily_or_more","9","between_once_per_month_and_once_per_year","1","see_content, make_laugh, change_opinions, represents_beliefs, show_common_beliefs",""
