"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"66d66b8e044e8ec3d8f4244e","86","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","7","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide600.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","8","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide80.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","9","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide568.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","10","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide139.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","11","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide386.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","12","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide234.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","13","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide523.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","14","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide76.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","15","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide467.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","16","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide586.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","17","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide355.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","18","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide468.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","19","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide260.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","20","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide389.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","21","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide222.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","22","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide232.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","23","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide354.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","24","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide376.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","25","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide173.png"
"66d66b8e044e8ec3d8f4244e","86","html-slider-response","26","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide538.png"
"66d66b8e044e8ec3d8f4244e","86","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","survey-html-form","28","republican","","","6","6","6","6","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","survey-html-form","30","republican","","","","","","","male","31","yes","high_school","self_employed","","","","","","","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","survey-html-form","31","republican","","","","","","","","","","","","","","6","5","7","1","","","","","","","",""
"66d66b8e044e8ec3d8f4244e","86","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","daily_or_more","3","2-3_times_a_week","0","between_once_per_month_and_once_per_year","0","see_content, represents_beliefs, show_common_beliefs",""
