"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"5e9389d87d6dc1078fe0ebee","94","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","7","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide334.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","8","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide406.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","9","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide95.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","10","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide99.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","11","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide19.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","12","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide493.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","13","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide227.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","14","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide277.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","15","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide395.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","16","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide155.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","17","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide4.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","18","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide93.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","19","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide213.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","20","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide391.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","21","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide491.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","22","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide587.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","23","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide315.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","24","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide511.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","25","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide439.png"
"5e9389d87d6dc1078fe0ebee","94","html-slider-response","26","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide125.png"
"5e9389d87d6dc1078fe0ebee","94","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","survey-html-form","28","democrat","","","4","7","6","6","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","survey-html-form","30","democrat","","","","","","","female","26","yes","some_college","employed","","","","","","","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","survey-html-form","31","democrat","","","","","","","","","","","","","","2","5","1","6","","","","","","","",""
"5e9389d87d6dc1078fe0ebee","94","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","28","2-3_times_a_week","3","between_once_per_month_and_once_per_year","1","see_content, make_laugh, represents_beliefs",""
