"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"666cfccf0bb6ca0edcd16eed","13","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","7","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide52.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","8","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide105.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","9","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide508.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","10","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide583.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","11","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide595.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","12","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide594.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","13","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide175.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","14","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide79.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","15","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide341.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","16","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide163.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","17","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide144.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","18","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide525.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","19","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide228.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","20","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide470.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","21","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide54.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","22","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide345.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","23","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide497.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","24","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide330.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","25","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide432.png"
"666cfccf0bb6ca0edcd16eed","13","html-slider-response","26","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide143.png"
"666cfccf0bb6ca0edcd16eed","13","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","survey-html-form","28","republican","","","5","4","4","5","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","survey-html-form","30","republican","","","","","","","female","19","yes","some_college","student","","","","","","","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","survey-html-form","31","republican","","","","","","","","","","","","","","7","7","7","1","","","","","","","",""
"666cfccf0bb6ca0edcd16eed","13","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","2-3_times_a_week","78","4-6_times_a_week","58","4-6_times_a_week","71","see_content, change_opinions",""
