"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"65da8418470cd3b65bb2a415","81","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","html-slider-response","7","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide593.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","8","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide585.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","9","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide43.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","10","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide90.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","11","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide401.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","12","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide563.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","13","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide321.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","14","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide223.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","15","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide251.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","16","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide475.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","17","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide235.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","18","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide380.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","19","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide240.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","20","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide169.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","21","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide413.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","22","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide438.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","23","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide44.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","24","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide317.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","25","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide371.png"
"65da8418470cd3b65bb2a415","81","html-slider-response","26","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide179.png"
"65da8418470cd3b65bb2a415","81","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","survey-html-form","28","republican","","","1","6","4","6","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","survey-html-form","30","republican","","","","","","","male","59","yes","college_degree","other","","","","","","","","","","","","","",""
"65da8418470cd3b65bb2a415","81","survey-html-form","31","republican","","","","","","","","","","","","","","7","6","7","1","","","","","","","",""
"65da8418470cd3b65bb2a415","81","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","daily_or_more","21","daily_or_more","13","between_once_per_month_and_once_per_year","1","see_content",""
