"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"6697953e9a3629ebf4a4d3eb","162","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","7","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide452.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","8","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide287.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","9","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide159.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","10","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide252.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","11","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide198.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","12","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide258.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","13","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide316.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","14","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide273.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","15","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide158.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","16","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide331.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","17","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide225.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","18","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide547.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","19","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide465.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","20","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide167.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","21","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide364.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","22","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide259.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","23","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide94.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","24","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide104.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","25","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide470.png"
"6697953e9a3629ebf4a4d3eb","162","html-slider-response","26","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide422.png"
"6697953e9a3629ebf4a4d3eb","162","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","survey-html-form","28","democrat","","","5","7","7","6","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","survey-html-form","30","democrat","","","","","","","female","22","yes","college_degree","employed","","","","","","","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","survey-html-form","31","democrat","","","","","","","","","","","","","","1","6","1","7","","","","","","","",""
"6697953e9a3629ebf4a4d3eb","162","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","5","daily_or_more","3","never","0","see_content, represents_beliefs, show_common_beliefs",""
