"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"5f326f3697c53601f394368a","138","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","html-slider-response","7","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide182.png"
"5f326f3697c53601f394368a","138","html-slider-response","8","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide377.png"
"5f326f3697c53601f394368a","138","html-slider-response","9","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide168.png"
"5f326f3697c53601f394368a","138","html-slider-response","10","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide44.png"
"5f326f3697c53601f394368a","138","html-slider-response","11","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide374.png"
"5f326f3697c53601f394368a","138","html-slider-response","12","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide410.png"
"5f326f3697c53601f394368a","138","html-slider-response","13","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide341.png"
"5f326f3697c53601f394368a","138","html-slider-response","14","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide581.png"
"5f326f3697c53601f394368a","138","html-slider-response","15","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide8.png"
"5f326f3697c53601f394368a","138","html-slider-response","16","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide408.png"
"5f326f3697c53601f394368a","138","html-slider-response","17","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide429.png"
"5f326f3697c53601f394368a","138","html-slider-response","18","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide17.png"
"5f326f3697c53601f394368a","138","html-slider-response","19","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide290.png"
"5f326f3697c53601f394368a","138","html-slider-response","20","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide10.png"
"5f326f3697c53601f394368a","138","html-slider-response","21","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide556.png"
"5f326f3697c53601f394368a","138","html-slider-response","22","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide66.png"
"5f326f3697c53601f394368a","138","html-slider-response","23","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide108.png"
"5f326f3697c53601f394368a","138","html-slider-response","24","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide64.png"
"5f326f3697c53601f394368a","138","html-slider-response","25","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide288.png"
"5f326f3697c53601f394368a","138","html-slider-response","26","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide130.png"
"5f326f3697c53601f394368a","138","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","survey-html-form","28","democrat","","","7","7","7","7","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","survey-html-form","30","democrat","","","","","","","female","31","yes","some_college","employed","","","","","","","","","","","","","",""
"5f326f3697c53601f394368a","138","survey-html-form","31","democrat","","","","","","","","","","","","","","1","7","1","7","","","","","","","",""
"5f326f3697c53601f394368a","138","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","10","daily_or_more","3","once_per_week","0","see_content, make_laugh, represents_beliefs, show_common_beliefs",""
