"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"670110fa5c9a38a82396865f","148","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","html-slider-response","7","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide258.png"
"670110fa5c9a38a82396865f","148","html-slider-response","8","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide560.png"
"670110fa5c9a38a82396865f","148","html-slider-response","9","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide566.png"
"670110fa5c9a38a82396865f","148","html-slider-response","10","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide598.png"
"670110fa5c9a38a82396865f","148","html-slider-response","11","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide226.png"
"670110fa5c9a38a82396865f","148","html-slider-response","12","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide88.png"
"670110fa5c9a38a82396865f","148","html-slider-response","13","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide162.png"
"670110fa5c9a38a82396865f","148","html-slider-response","14","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide149.png"
"670110fa5c9a38a82396865f","148","html-slider-response","15","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide436.png"
"670110fa5c9a38a82396865f","148","html-slider-response","16","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide323.png"
"670110fa5c9a38a82396865f","148","html-slider-response","17","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide592.png"
"670110fa5c9a38a82396865f","148","html-slider-response","18","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide448.png"
"670110fa5c9a38a82396865f","148","html-slider-response","19","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide476.png"
"670110fa5c9a38a82396865f","148","html-slider-response","20","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide56.png"
"670110fa5c9a38a82396865f","148","html-slider-response","21","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide174.png"
"670110fa5c9a38a82396865f","148","html-slider-response","22","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide521.png"
"670110fa5c9a38a82396865f","148","html-slider-response","23","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide266.png"
"670110fa5c9a38a82396865f","148","html-slider-response","24","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide375.png"
"670110fa5c9a38a82396865f","148","html-slider-response","25","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide254.png"
"670110fa5c9a38a82396865f","148","html-slider-response","26","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide290.png"
"670110fa5c9a38a82396865f","148","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","survey-html-form","28","republican","","","1","7","5","1","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","survey-html-form","30","republican","","","","","","","male","29","yes","some_college","employed","","","","","","","","","","","","","",""
"670110fa5c9a38a82396865f","148","survey-html-form","31","republican","","","","","","","","","","","","","","5","7","7","2","","","","","","","",""
"670110fa5c9a38a82396865f","148","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","daily_or_more","84","daily_or_more","97","never","0","represents_beliefs, show_common_beliefs",""
