"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"5f6b8930b9d9530b1b065360","127","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","html-slider-response","7","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide445.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","8","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide116.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","9","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide29.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","10","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide325.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","11","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide268.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","12","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide584.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","13","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide161.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","14","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide599.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","15","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide381.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","16","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide351.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","17","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide165.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","18","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide89.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","19","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide74.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","20","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide462.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","21","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide503.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","22","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide172.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","23","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide402.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","24","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide440.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","25","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide344.png"
"5f6b8930b9d9530b1b065360","127","html-slider-response","26","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide25.png"
"5f6b8930b9d9530b1b065360","127","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","survey-html-form","28","republican","","","2","5","5","2","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","survey-html-form","30","republican","","","","","","","male","42","yes","college_degree","employed","","","","","","","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","survey-html-form","31","republican","","","","","","","","","","","","","","5","3","4","2","","","","","","","",""
"5f6b8930b9d9530b1b065360","127","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","daily_or_more","6","between_once_per_month_and_once_per_year","0","between_once_per_month_and_once_per_year","0","make_laugh, represents_beliefs",""
