"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"66d8d824887fc4d4c7a873d4","62","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","html-slider-response","7","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide191.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","8","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide502.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","9","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide527.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","10","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide444.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","11","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide565.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","12","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide320.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","13","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide559.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","14","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide446.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","15","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide225.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","16","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide532.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","17","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide385.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","18","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide192.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","19","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide81.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","20","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide55.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","21","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide170.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","22","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide20.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","23","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide504.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","24","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide311.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","25","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide24.png"
"66d8d824887fc4d4c7a873d4","62","html-slider-response","26","republican","7","","","","","","","","","","","","","","","","","","","","","","","","Slide360.png"
"66d8d824887fc4d4c7a873d4","62","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","survey-html-form","28","republican","","","3","7","7","6","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","survey-html-form","30","republican","","","","","","","female","40","no_fluent","college_degree","employed","","","","","","","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","survey-html-form","31","republican","","","","","","","","","","","","","","6","4","6","1","","","","","","","",""
"66d8d824887fc4d4c7a873d4","62","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","daily_or_more","15","once_per_week","0","once_per_week","0","make_laugh, represents_beliefs, show_common_beliefs",""
