"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"659c0d01b8ec64c5b142bdfc","113","instructions","0","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","html-button-response","1","republican","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","survey-html-form","2","republican","","","","","","","","","","","","republican","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","call-function","3","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","call-function","4","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","preload","5","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","instructions","6","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","7","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide175.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","8","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide54.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","9","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide470.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","10","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide341.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","11","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide144.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","12","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide525.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","13","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide143.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","14","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide163.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","15","republican","5","","","","","","","","","","","","","","","","","","","","","","","","Slide508.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","16","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide330.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","17","republican","1","","","","","","","","","","","","","","","","","","","","","","","","Slide583.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","18","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide497.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","19","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide432.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","20","republican","6","","","","","","","","","","","","","","","","","","","","","","","","Slide595.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","21","republican","2","","","","","","","","","","","","","","","","","","","","","","","","Slide105.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","22","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide345.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","23","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide52.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","24","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide228.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","25","republican","3","","","","","","","","","","","","","","","","","","","","","","","","Slide79.png"
"659c0d01b8ec64c5b142bdfc","113","html-slider-response","26","republican","4","","","","","","","","","","","","","","","","","","","","","","","","Slide594.png"
"659c0d01b8ec64c5b142bdfc","113","instructions","27","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","survey-html-form","28","republican","","","3","6","4","5","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","instructions","29","republican","","","","","","","","","","","","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","survey-html-form","30","republican","","","","","","","male","62","yes","some_college","other","","","","","","","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","survey-html-form","31","republican","","","","","","","","","","","","","","5","6","6","1","","","","","","","",""
"659c0d01b8ec64c5b142bdfc","113","survey-html-form","32","republican","","","","","","","","","","","","","","","","","","daily_or_more","32","daily_or_more","25","once_per_week","1","make_laugh, show_common_beliefs",""
