"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"637ef4d4e9abb3274bc1c925","181","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","html-slider-response","7","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide370.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","8","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide222.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","9","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide521.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","10","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide573.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","11","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide276.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","12","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide2.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","13","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide530.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","14","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide260.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","15","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide348.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","16","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide396.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","17","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide558.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","18","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide318.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","19","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide486.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","20","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide550.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","21","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide498.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","22","democrat","7","","","","","","","","","","","","","","","","","","","","","","","","Slide190.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","23","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide517.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","24","democrat","6","","","","","","","","","","","","","","","","","","","","","","","","Slide63.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","25","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide365.png"
"637ef4d4e9abb3274bc1c925","181","html-slider-response","26","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide126.png"
"637ef4d4e9abb3274bc1c925","181","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","survey-html-form","28","democrat","","","5","6","6","6","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","survey-html-form","30","democrat","","","","","","","male","49","yes","college_degree","employed","","","","","","","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","survey-html-form","31","democrat","","","","","","","","","","","","","","1","6","1","7","","","","","","","",""
"637ef4d4e9abb3274bc1c925","181","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","84","daily_or_more","66","4-6_times_a_week","81","see_content, make_laugh, change_opinions, show_common_beliefs",""
