"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"602b341eaa844c268044e8f4","21","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","html-slider-response","7","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide365.png"
"602b341eaa844c268044e8f4","21","html-slider-response","8","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide558.png"
"602b341eaa844c268044e8f4","21","html-slider-response","9","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide276.png"
"602b341eaa844c268044e8f4","21","html-slider-response","10","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide190.png"
"602b341eaa844c268044e8f4","21","html-slider-response","11","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide260.png"
"602b341eaa844c268044e8f4","21","html-slider-response","12","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide126.png"
"602b341eaa844c268044e8f4","21","html-slider-response","13","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide486.png"
"602b341eaa844c268044e8f4","21","html-slider-response","14","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide2.png"
"602b341eaa844c268044e8f4","21","html-slider-response","15","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide573.png"
"602b341eaa844c268044e8f4","21","html-slider-response","16","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide370.png"
"602b341eaa844c268044e8f4","21","html-slider-response","17","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide530.png"
"602b341eaa844c268044e8f4","21","html-slider-response","18","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide63.png"
"602b341eaa844c268044e8f4","21","html-slider-response","19","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide318.png"
"602b341eaa844c268044e8f4","21","html-slider-response","20","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide222.png"
"602b341eaa844c268044e8f4","21","html-slider-response","21","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide348.png"
"602b341eaa844c268044e8f4","21","html-slider-response","22","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide396.png"
"602b341eaa844c268044e8f4","21","html-slider-response","23","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide498.png"
"602b341eaa844c268044e8f4","21","html-slider-response","24","democrat","5","","","","","","","","","","","","","","","","","","","","","","","","Slide517.png"
"602b341eaa844c268044e8f4","21","html-slider-response","25","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide521.png"
"602b341eaa844c268044e8f4","21","html-slider-response","26","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide550.png"
"602b341eaa844c268044e8f4","21","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","survey-html-form","28","democrat","","","3","4","4","5","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","survey-html-form","30","democrat","","","","","","","female","42","yes","graduate","employed","","","","","","","","","","","","","",""
"602b341eaa844c268044e8f4","21","survey-html-form","31","democrat","","","","","","","","","","","","","","1","5","1","7","","","","","","","",""
"602b341eaa844c268044e8f4","21","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","8","daily_or_more","2","between_once_per_month_and_once_per_year","0","see_content, make_laugh, represents_beliefs, show_common_beliefs",""
