"prolific_id","participant_id","trial_type","trial_index","political_affiliation","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why","image_shown"
"5fbb3e448a2ddbc3382f234c","4","instructions","0","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","html-button-response","1","democrat","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","survey-html-form","2","democrat","","","","","","","","","","","","democrat","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","call-function","3","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","call-function","4","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","preload","5","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","instructions","6","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","7","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide428.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","8","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide255.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","9","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide12.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","10","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide336.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","11","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide248.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","12","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide496.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","13","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide499.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","14","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide107.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","15","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide188.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","16","democrat","4","","","","","","","","","","","","","","","","","","","","","","","","Slide13.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","17","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide91.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","18","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide586.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","19","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide275.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","20","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide313.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","21","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide186.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","22","democrat","1","","","","","","","","","","","","","","","","","","","","","","","","Slide378.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","23","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide589.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","24","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide289.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","25","democrat","2","","","","","","","","","","","","","","","","","","","","","","","","Slide128.png"
"5fbb3e448a2ddbc3382f234c","4","html-slider-response","26","democrat","3","","","","","","","","","","","","","","","","","","","","","","","","Slide76.png"
"5fbb3e448a2ddbc3382f234c","4","instructions","27","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","survey-html-form","28","democrat","","","4","6","5","5","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","instructions","29","democrat","","","","","","","","","","","","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","survey-html-form","30","democrat","","","","","","","male","40","yes","some_college","employed","","","","","","","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","survey-html-form","31","democrat","","","","","","","","","","","","","","3","4","3","5","","","","","","","",""
"5fbb3e448a2ddbc3382f234c","4","survey-html-form","32","democrat","","","","","","","","","","","","","","","","","","daily_or_more","18","once_per_week","0","never","0","see_content, make_laugh, represents_beliefs, show_common_beliefs",""
